,id,updatedAt,preferredBuyers,filter_keywords,must_list,bam_id,cusip_isin,title,pitch,assetClass,customAssetClass,currency,instrumentType,customInstrumentType,notional,industryRisk,maturity,dateOfArrears,chapter11,contractualForum,coupon,debtor,collateral,collateralType,customCollateralType,collateralRegistration,fiduciaryAgent,registrationAgent,priceTerms,negotiationTerms,intermediaryUser,researchBAMLink,askingPrice,publishedPrice,minOffer,totalDebt,marketCap,creditRating,companyType,equityConvertInstrument,debtSeniority,nonEquityOptional,createdAt,cost,bamRank,failed,failedPrice,notified,privacy,user,webSource,creditor,creditorContact,noticeParty_lawFirm,noticeParty_person,noticePersonContact,proofOfClaim,transfer_asset,notifiedUser,sectorType,sectorRatingCoeff_1,sectorRatingCoeff_2,sectorRatingCoeff_3,sectorRatingCoeff_4,sectorRatingCoeff_5,creditRatingCoeff_1,creditRatingCoeff_2,creditRatingCoeff_3,creditRatingCoeff_4,creditRatingCoeff_5,creditType,sellability_raw_score,isActiveByUser,isActiveByBAM,Map,Color
480,5c802cdcd646ac641327ac38,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$27,481,597 ",Energy,,2018/6/11,Yes,John F. Seiberling Federal Building Courthouse,,FirstEnergy Solutions Corp.,,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Sunrise Partners Limited Partnership as Transferee of HSBC Bank PLC ,,,,,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003180547,True,True,HY3Y,white
481,5c802cdcd646ac641327ac39,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$701,318,883 ",Energy,,2018/10/3,Yes,John F. Seiberling Federal Building Courthouse,,"FirstEnergy Nuclear Generation, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"The Bank of New York Mellon Trust Company, N.A., as indenture trustee ",jennifer.j.provenzano@bnymellon.com,Reed Smith LLP,Kurt F. Gwynne,kgwynne@reedsmith.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.0029329240000000004,True,True,HY5Y,yellow
482,5c802cdcd646ac641327ac3a,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,The basis for this claim is this claim is an estimate.  It is an unliquidated claim. Lead Plaintiff in Class Action 17-CV-00974 (N.D. OH) / Polar Vortex Surcharges. (See attached Exhibit - Complaint),Deep Distressed,,USD,Trade Claim,,"$20,000,000 ",Energy,,2018/10/7,Yes,John F. Seiberling Federal Building Courthouse,,FirstEnergy Solutions Corp.,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Schwebel Baking Company, in its capacity as Class Claimant of Prospective Class of Creditors  ",dneumann@meyersroman.com,"Meyers, Roman, Friedberg & Lewis, LPA","David M. Neumann, Esq",dneumann@meyersroman.com,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.0029866190000000003,True,True,HY5Y,yellow
483,5c802cdcd646ac641327ac3b,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$90,140,000 ",Energy,,2018/10/11,Yes,John F. Seiberling Federal Building Courthouse,,FirstEnergy Solutions Corp.,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Ohio Water Development Authority ,scampbell@owda.org,Ohio Water Development Authority,Scott Campbell,scampbell@owda.org,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.002749563,True,True,HY5Y,yellow
484,5c802cdcd646ac641327ac3c,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$579,500,000 ",Energy,,2018/10/11,Yes,John F. Seiberling Federal Building Courthouse,,"FirstEnergy Generation, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Ohio Water Development Authority ,scampbell@owda.org,Ohio Water Development Authority,Scott Campbell,scampbell@owda.org,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.002749563,True,True,HY5Y,yellow
485,5c802cdcd646ac641327ac3d,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,The basis for this claim is obligation under Guaranties,Deep Distressed,,USD,Trade Claim,,"$444,030,856 ",Energy,,2018/5/30,Yes,John F. Seiberling Federal Building Courthouse,,"FirstEnergy Nuclear Generation, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"MetLife Capital, Limited Partnership ",mbisci@metlife.com,Sidley Austin LLP,Jennifer C. Hagle,jhagle@sidley.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.00316084,True,True,HY3Y,white
486,5c802cdcd646ac641327ac3e,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,"The basis for this claim is damages for rejection of contract, unpaid energy costs for 03/01-31",Deep Distressed,,USD,Trade Claim,,"$544,319,498 ",Energy,,2018/10/14,Yes,John F. Seiberling Federal Building Courthouse,,FirstEnergy Solutions Corp.,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Ohio Valley Electric Corporation ,jcooper@ovec.com,,David R. Seligman,david.seligman@kirkland.com,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003092009,True,True,HY5Y,yellow
487,5c802cdcd646ac641327ac3f,2019/5/29,,,,,,FirstEnergy Solutions Corp. - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$53,857,000 ",Energy,,2018/7/19,Yes,John F. Seiberling Federal Building Courthouse,,FirstEnergy Solutions Corp.,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,BLUE CREEK WIND FARM LLC ,annette.sturgill@avangrid.com,Blue Creek Wind Farm LLC,,annette.sturgill@avangrid.com,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003003755,True,True,HY5Y,yellow
488,5c802cdcd646ac641327ac40,2019/4/24,,,,,,"DACCO Transmission Parts (NY), Inc. (Transtar Holding Company) - Parent - TC",The basis for this claim is the basis for this claim is breach of government contract for goods &amp; services.,Deep Distressed,,USD,Trade Claim,,"$16,672,857 ",Manufacturing (Sheet Metal Work),,2017/5/18,Yes,Southern District of New York,,"Axiom Automotive Technologies, Inc.",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,United States of America (on behalf of the United States Postal Service) ,delores.b.waters@usps.gov,,Anthony J. Sun,anthony.sun@usdoj.gov,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0031025759999999997,True,True,HY3Y,white
489,5c802cdcd646ac641327ac41,2019/4/24,,,,,,"Bertucci???s Holdings, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$21,376,857 ",Food & Beverage,,2018/12/3,Yes,District of Delaware,,"Bertucci's Holdings, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"CIT Bank, N.A., as agent ",bernard.demeo@cit.com,CIT Bank. N.A. and Holland & Knight LLP,Brent McIlwain,brent.mcilwain@hklaw.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerStaples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003210251,True,True,HY5Y,yellow
490,5c802cdcd646ac641327ac42,2019/5/29,,,,,,"Aerogroup International, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$19,706,652 ",Retail (Apparel),,2017/12/17,Yes,District of Delaware,,"Aerogroup Retail Holdings, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"THL Corporate Finance, Inc. ",mhandy@thlcredit.com,Paul Hastings LLP,"Matthew M. Murphy, Esq",mattmurphy@paulhastings.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc|5ba924be059e3a18300b602f,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.0031448459999999998,True,True,HY3Y,white
491,5c802cdcd646ac641327ac43,2019/5/29,,,,,,"APP Winddown, LLC (American Apparel, LLC) - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$52,975,558 ",Retail (Apparel),,2017/4/10,Yes,"824 Market Street North, 3rd Floor",,"APP D&F Winddown, Inc. (American Apparel Dyeing & Finishing, Inc.)",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Standard General L.P. ,legal@standgen.com,Standard General L.P.,Joseph Mause,legal@standgen.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc|5ba924be059e3a18300b602f,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003092009,True,True,HY3Y,white
492,5c802cdcd646ac641327ac44,2019/5/29,,,,,,"APP Winddown, LLC (American Apparel, LLC) - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$15,253,150 ",Retail (Apparel),,2017/4/10,Yes,"824 Market Street North, 3rd Floor",,"APP Winddown, LLC (American Apparel, LLC)",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Standard Clothing LLC ,,Standard General L.P.,Joseph Mause,legal@standgen.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc|5ba924be059e3a18300b602f,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003078585,True,True,HY3Y,white
493,5c802cdcd646ac641327ac45,2019/5/29,,,,,,"APP Winddown, LLC (American Apparel, LLC) - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$41,402,642 ",Retail (Apparel),,2017/4/9,Yes,"824 Market Street North, 3rd Floor",,"APP Knitting Winddown, LLC (KCL Knitting, LLC)",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,AIG Property Casualty Inc. ,kevin.larner@aig.com,"AIG, Inc",Kevin Larner,kevin.larner@aig.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc|5ba924be059e3a18300b602f,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.00309515,True,True,HY3Y,white
494,5c802cdcd646ac641327ac46,2019/4/24,,,,,,Aralez Pharmaceuticals US Inc. - Parent - TC,The basis for this claim is money loaned,Deep Distressed,,USD,Trade Claim,,"$141,202,441 ",Pharmaceutical,,2018/12/6,Yes,Southern District of New York,,Halton Laboratories LLC,Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Deerfield Private Design Fund III, L.P. ",dclark@deerfield.com,Katten Muchin Rosenman LLP,"Peter A. Siddiqui, Esq.",peter.siddiqui@kattenlaw.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,HealthCare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003210536,True,True,HY5Y,yellow
495,5c802cdcd646ac641327ac47,2019/4/24,,,,,,Aralez Pharmaceuticals US Inc. - Parent - TC,The basis for this claim is money loaned,Deep Distressed,,USD,Trade Claim,,"$141,202,441 ",Pharmaceutical,,2018/12/6,Yes,Southern District of New York,,Aralez Pharmaceuticals Trading Designated Activity Company,Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Deerfield Private Design Fund III, L.P. ",dclark@deerfield.com,Katten Muchin Rosenman LLP,"Peter A. Siddiqui, Esq.",peter.siddiqui@kattenlaw.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,HealthCare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003210536,True,True,HY5Y,yellow
496,5c802cdcd646ac641327ac48,2019/4/24,,,,,,"Appvion, Inc. (Oldapco, Inc.) - Parent - TC",The basis for this claim is money loaned,Deep Distressed,,USD,Trade Claim,,"$257,437,500 ",Manufacturing,,2018/2/11,Yes,District of Delaware,,"Oldapco APVN LLC, APVN Holdings LLC (final decree entered on August 29, 2018)",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"U.S. Bank National Association, as Indenture Trustee for the 9.000% Second Lien Senior Secured Notes Due 2020 ",barry.ihrke@usbank.com,U.S. Bank National Association,Barry Ihrke,barry.ihrke@usbank.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003135707,True,True,HY3Y,white
497,5c802cdcd646ac641327ac49,2019/4/24,,,,,,"Appvion, Inc. (Oldapco, Inc.) - Parent - TC",The basis for this claim is withdrawal liability under 29 U.S.C. Section 1381 et seq.,Deep Distressed,,USD,Trade Claim,,"$30,325,214 ",Manufacturing,,2018/2/11,Yes,District of Delaware,,"Oldapco PDC Cap Corp, PDC Capital Corporation (final decree entered on August 29, 2018)",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,PACE Industry Union-Management Pension Fund ,Tengland@uswbenefitfunds.com,PACE Industry Union-Management Pension Fund,Tonisha M. Franklin,tfranklin@uswbenefitfunds.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0031799759999999997,True,True,HY3Y,white
498,5c802cdcd646ac641327ac4a,2019/5/29,,,,,,"Venoco, LLC - Parent - TC",The basis for this claim is the basis for this claim is Decommissioning offshore oil &amp; gas facilities.,Deep Distressed,,USD,Trade Claim,,"$234,026,185 ",Oil & Gas Operations,,2017/10/15,Yes,"824 Market Street North, 3rd Floor",,"Venoco, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"U.S. Dept. of the Interior, Bureau of Safety and Environmental Enforcement ",rance.wall@bsee.gov,"DOJ, Civil Division",Leah Lerman,leah.v.lerman@usdoj.gov,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5beb1473935157ac6a38d2d0|5beb5e12935157ac6a38d38a|5c584b4269f6bd8432c5f5fe|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003135707,True,True,HY3Y,white
499,5c802cdcd646ac641327ac4b,2019/5/29,,,,,,"Venoco, LLC - Parent - TC",The basis for this claim is the basis for this claim is surety bonds.,Deep Distressed,,USD,Trade Claim,,"$41,897,298 ",Oil & Gas Operations,,2017/8/27,Yes,"824 Market Street North, 3rd Floor",,"Venoco, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Aspen American Insurance Company and Aspen Specialty Insurance Company ,Bob.Grennan@aspen-insurance.com,,Robert K. Grennan,Bob.Grennan@aspen-insurance.com,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5beb1473935157ac6a38d2d0|5beb5e12935157ac6a38d38a|5c584b4269f6bd8432c5f5fe|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.0029866190000000003,True,True,HY3Y,white
500,5c802cdcd646ac641327ac4c,2019/5/29,,,,,,"Vanguard Natural Resources, LLC - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$1,252,123,089 ",Oil & Gas Operations,,2017/4/27,Yes,United States Courthouse,,"VNR Holdings, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Citibank, N.A., as First Lien Agent under the First Lien Credit Agreement, on behalf of itself and the other First Lien Secured Parties. See Attachment. ",phil.ballard@citi.com,"Citibank, N.A.  and Weil, Gotshal & Manges LLP",,phil.ballard@citi.com,Yes,False,undefined|576be063132aacb71696af60|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5beb5e12935157ac6a38d38a|5c584b4269f6bd8432c5f5fe|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003135707,True,True,HY3Y,white
501,5c802cdcd646ac641327ac4d,2019/5/29,,,,,,"Vanguard Natural Resources, LLC - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$1,252,123,089 ",Oil & Gas Operations,,2017/4/27,Yes,United States Courthouse,,Escambia Asset Co. LLC,Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Citibank, N.A., as First Lien Agent under the First Lien Credit Agreement, on behalf of itself and the other First Lien Secured Parties. See Attachment. ",phil.ballard@citi.com,"Citibank, N.A.  and Weil, Gotshal & Manges LLP",,phil.ballard@citi.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5beb5e12935157ac6a38d38a|5c584b4269f6bd8432c5f5fe|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003135707,True,True,HY3Y,white
502,5c802cdcd646ac641327ac4e,2019/5/29,,,,,,"Vanguard Natural Resources, LLC - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$1,252,123,089 ",Oil & Gas Operations,,2017/4/27,Yes,United States Courthouse,,"Vanguard Natural Resources, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Citibank, N.A., as First Lien Agent under the First Lien Credit Agreement, on behalf of itself and the other First Lien Secured Parties. See Attachment. ",phil.ballard@citi.com,"Citibank, N.A.  and Weil, Gotshal & Manges LLP",,phil.ballard@citi.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5ba92442059e3a18300b6029|5bb67723188130a30ef3461f|5beb5e12935157ac6a38d38a|5c584b4269f6bd8432c5f5fe|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Energy,-0.00076846,0.00049284,-1.09695e-05,-0.000522889,0.0,-0.001656272,-0.001104181,0.001104181,0.001104181,-0.000552091,BBB,0.003135707,True,True,HY3Y,white
503,5c802cdcd646ac641327ac4f,2019/4/24,,,,,,"Cenveo, Inc. - Parent - TC",The basis for this claim is corporate life insurance plans premiums and loan balances owed,Deep Distressed,,USD,Trade Claim,,"$20,148,779 ",Manufacturing,,2018/5/6,Yes,Southern District of New York,,"Cenveo, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Swiss Re Life & Health America, Inc. ",kcarlson@carlsondash.com ,"Carlson Dash, LLC",Kurt M. Carlson,kcarlson@carlsondash.com ,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003204539,True,True,HY3Y,white
504,5c802cdcd646ac641327ac50,2019/4/24,,,,,,"Cenveo, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$146,700,000 ",Manufacturing,,2018/4/8,Yes,Southern District of New York,,"Cenveo, Inc.",,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Pension Benefit Guaranty Corporation ,,Pension Benefit Guaranty Corporation,"Teresa N.Saunders, Attorney",saunders.teresa@pbgc.gov,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0031377059999999997,True,True,HY3Y,white
505,5c802cdcd646ac641327ac51,2019/4/24,,,,,,"Central Grocers, Inc. - Parent - TC",The basis for this claim is withdrawal liability,Deep Distressed,,USD,Trade Claim,,"$21,426,000 ",Retail (Grocery),,2017/9/11,Yes,Everett McKinley Dirksen United States Courthouse,,Raceway Central Downers Grove LLC,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,United Food and Commercial Workers International Union-Industry Pension Fund ,jendick@slevinhart.com,"Slevin & Hart, P.C.","Jeffrey S. Endick, Esq.",jendick@slevinhart.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerStaples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003133136,True,True,HY3Y,white
506,5c802cdcd646ac641327ac52,2019/4/24,,,,,,"Central Grocers, Inc. - Parent - TC",The basis for this claim is withdrawal liability,Deep Distressed,,USD,Trade Claim,,"$86,596,948 ",Retail (Grocery),,2018/1/7,Yes,Everett McKinley Dirksen United States Courthouse,,"Currency Express, Inc.",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,United Food and Commercial Workers Unions and Employers Midwest Pension Fund ,bobn@ufcwmidwest.org,,Jonathan D. Karmel and Howard L. Adelman,hadelman@ag-ltd.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerStaples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003108288,True,True,HY3Y,white
